gen,run,model,seed,arm,frame_id,scene_id,tier,band_round,cell,sector,band,score,n_px,unseen,lum_ratio,line_frac,cue_px_install,cue_px_ground,cue_px_shadow,fam_deco,fam_terr,fam_light,fam_surr,fam_bnd,fam_terr_p12,fam_bnd_p12,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,deco_5,deco_80,prior_saturated,n_families,families,families_raw,primary,method
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,B2,B,2,0.892626,2872,0,0.9956,0.2761,831,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,C2,C,2,0.869036,3908,0,1.019,0.1507,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,D2,D,2,0.908083,3272,0,0.9595,0.2558,829,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,E2,E,2,0.748777,4596,0,1.0414,0.1373,2895,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,B3a,B,3a,0.938487,4738,0,1.0135,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,C3a,C,3a,0.980098,3740,0,1.0015,0.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,D3a,D,3a,0.808077,4735,0,0.8083,0.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,E3a,E,3a,0.529646,4136,0,0.7487,0.0542,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,A3b,A,3b,0.64255,3811,0,1.0229,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,B3b,B,3b,0.977413,3079,0,1.0173,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,C3b,C,3b,0.994655,2867,0,1.0061,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,D3b,D,3b,0.974203,3065,0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0004.png,sceneH1,off,base,E3b,E,3b,0.575907,3813,0,1.0126,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,A2,A,2,0.970069,2853,0,1.2634,0.313,1272,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,장식형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,B2,B,2,0.972608,4507,0,1.3948,0.1558,2926,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,C2,C,2,0.956833,3107,0,0.9665,0.3022,1091,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,D2,D,2,0.979475,3755,0,1.3655,0.2027,2508,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,E2,E,2,0.899062,2152,0,1.1474,0.5172,1627,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,장식형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,B3a,B,3a,0.960574,3970,0,1.0009,0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,C3a,C,3a,0.987674,4702,0,1.0052,0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,D3a,D,3a,0.842546,4096,0,0.9991,0.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,B3b,B,3b,0.778127,2807,0,1.0135,0.0299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,C3b,C,3b,0.94856,2963,0,1.0094,0.0371,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0005.png,sceneH1,off,base,D3b,D,3b,0.62672,3110,0,1.0065,0.027,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0007.png,sceneH1,off,base,B3a,B,3a,0.836932,3740,0,0.8342,0.0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0007.png,sceneH1,off,base,C3a,C,3a,0.955985,2745,0,0.8197,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0007.png,sceneH1,off,base,D3a,D,3a,0.569259,3706,0,0.794,0.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0007.png,sceneH1,off,base,B3b,B,3b,0.819634,2525,0,0.8357,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0007.png,sceneH1,off,base,C3b,C,3b,0.974483,1829,0,0.8291,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH1/L7__s20260823__0007.png,sceneH1,off,base,D3b,D,3b,0.742131,2526,0,0.7946,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,A2,A,2,0.629517,12803,0,2.2336,0.035,512,68,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,B2,B,2,0.681073,11101,0,2.2446,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,C2,C,2,0.522995,10455,0,1.0077,0.0956,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,D2,D,2,0.688664,11120,0,0.4173,0.0633,0,79,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,E2,E,2,0.540812,12358,0,0.3795,0.0514,0,43,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2,조명형|경계칸형,조명형|경계칸형,조명형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,A3a,A,3a,0.562223,4896,0,0.978,0.1752,1061,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,장식형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,B3a,B,3a,0.98826,3576,0,0.967,0.0886,628,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,C3a,C,3a,0.998224,3176,0,0.991,0.1269,507,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,D3a,D,3a,0.991171,3407,0,1.033,0.1148,489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,E3a,E,3a,0.787085,5296,0,1.033,0.1556,1397,41,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,장식형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,B3b,B,3b,0.8535,1997,0,2.1554,0.0786,48,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,C3b,C,3b,0.989983,1878,0,2.1567,0.0905,85,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0000.png,sceneH2,off,base,D3b,D,3b,0.936668,2009,0,2.1676,0.1175,84,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0003.png,sceneH2,off,base,B3a,B,3a,0.617151,983,0,1.9674,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0003.png,sceneH2,off,base,C3a,C,3a,0.866492,896,0,1.979,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0003.png,sceneH2,off,base,D3a,D,3a,0.828636,1003,0,1.9894,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0003.png,sceneH2,off,base,C3b,C,3b,0.657344,542,0,1.9404,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,A2,A,2,0.863878,9463,0,2.1838,0.0689,1041,52,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,B2,B,2,0.902732,8155,0,2.1325,0.0544,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,C2,C,2,0.805092,8071,0,0.8955,0.1124,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,D2,D,2,0.908111,8307,0,0.4191,0.0437,0,76,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,조명형,조명형,조명형,휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,E2,E,2,0.800216,8808,0,0.3797,0.0083,0,53,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2,조명형|경계칸형,조명형|경계칸형,조명형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,A3a,A,3a,0.596666,4923,0,0.9492,0.1692,719,25,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,장식형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,B3a,B,3a,0.984334,4331,0,0.9693,0.1399,1099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,C3a,C,3a,0.995947,3733,0,0.9807,0.1447,639,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,장식형|대리선형,장식형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,D3a,D,3a,0.978861,3985,0,0.9826,0.133,727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,E3a,E,3a,0.670576,5596,0,0.9811,0.1955,1571,17,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,장식형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,B3b,B,3b,0.901553,2267,0,2.1223,0.0062,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,C3b,C,3b,0.983503,2199,0,2.1286,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L0__s20260823__0005.png,sceneH2,off,base,D3b,D,3b,0.926091,2367,0,2.1223,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,A2,A,2,0.563614,12803,0,1.1681,0.0673,512,68,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,B2,B,2,0.590038,11101,0,1.1793,0.0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,D2,D,2,0.645006,11120,0,0.7892,0.0222,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,B3a,B,3a,0.970671,3576,0,0.4933,0.0867,628,41,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,C3a,C,3a,0.994721,3176,0,0.4721,0.1181,507,15,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,D3a,D,3a,0.977216,3407,0,0.4169,0.0751,489,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,E3a,E,3a,0.698089,5296,0,0.3579,0.1333,1397,41,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,3,장식형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,A3b,A,3b,0.553251,2168,0,1.1142,0.2657,468,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,4,장식형|지형통계형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,B3b,B,3b,0.887896,1997,0,1.126,0.1022,48,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,C3b,C,3b,0.979559,1878,0,0.9188,0.0586,85,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,D3b,D,3b,0.919664,2009,0,0.8334,0.0956,84,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0000.png,sceneH2,off,base,E3b,E,3b,0.536042,2276,0,0.8356,0.1375,437,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0001.png,sceneH2,off,base,C3a,C,3a,0.713056,2379,0,1.0608,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0001.png,sceneH2,off,base,D3a,D,3a,0.59107,2493,0,0.9137,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,B3a,B,3a,0.936064,983,0,2.1038,0.2157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,대리선형,대리선형,대리선형,휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,C3a,C,3a,0.962146,896,0,2.1542,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,D3a,D,3a,0.854578,1003,0,2.2375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,A3b,A,3b,0.73068,632,0,1.1331,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,B3b,B,3b,0.961218,568,0,1.12,0.0599,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,C3b,C,3b,0.986576,542,0,1.1039,0.3155,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,지형통계형|대리선형,대리선형|경계칸형,대리선형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0003.png,sceneH2,off,base,D3b,D,3b,0.874659,543,0,2.0423,0.4383,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,지형통계형|대리선형,대리선형|경계칸형,대리선형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0004.png,sceneH2,off,base,B3a,B,3a,0.606261,4283,0,1.6828,0.1345,289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0004.png,sceneH2,off,base,C3a,C,3a,0.8583,4000,0,1.6849,0.1365,218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0004.png,sceneH2,off,base,D3a,D,3a,0.845966,4319,0,1.7225,0.1392,765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0004.png,sceneH2,off,base,B3b,B,3b,0.540703,2482,0,1.6088,0.0814,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0004.png,sceneH2,off,base,C3b,C,3b,0.908539,2296,0,1.6278,0.0131,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0004.png,sceneH2,off,base,D3b,D,3b,0.788726,2440,0,1.6646,0.0057,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,A2,A,2,0.832847,9463,0,1.3999,0.0824,1041,52,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,B2,B,2,0.889966,8155,0,0.9562,0.0368,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,C2,C,2,0.780251,8071,0,0.9539,0.0318,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,D2,D,2,0.889068,8307,0,0.901,0.0336,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,E2,E,2,0.708174,8808,0,0.8919,0.0374,0,53,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,B3a,B,3a,0.97243,4331,0,0.5412,0.1448,1099,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,3,장식형|조명형|대리선형,장식형|조명형|대리선형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,C3a,C,3a,0.990614,3733,0,0.4242,0.138,639,11,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,D3a,D,3a,0.931153,3985,0,0.4949,0.1235,727,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,B3b,B,3b,0.929044,2267,0,1.3905,0.0146,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v2,rgb_s42,rgb,42,C,base/off/sceneH2/L5__s20260823__0005.png,sceneH2,off,base,C3b,C,3b,0.988298,2199,0,1.0381,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
