frame_id,scene_id,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground
off/scene18/L7__s20260819__0003.png,scene18,off,off,D1,3,4604,4604,152.6540069580078,152.58299255371094,148.5784,148.768,130.512,13.5088,0.1303,107.6427,148.768,0.1303
off/scene18/L7__s20260819__0003.png,scene18,off,off,E1,4,3701,3701,152.6540069580078,152.58299255371094,159.3105,159.768,143.626,11.6845,0.1029,90.0805,159.768,0.1029
off/scene18/L7__s20260819__0003.png,scene18,off,off,A2,5,9555,9555,152.6540069580078,152.58299255371094,149.4161,149.166,131.811,13.1577,0.1262,114.3735,149.166,0.1262
off/scene18/L7__s20260819__0003.png,scene18,off,off,B2,6,8060,8060,152.6540069580078,152.58299255371094,151.5686,151.91,135.512,12.1194,0.0998,108.0603,151.91,0.0998
off/scene18/L7__s20260819__0003.png,scene18,off,off,C2,7,7509,7509,152.6540069580078,152.58299255371094,152.4318,152.067,138.583,10.8798,0.0888,98.7014,152.067,0.0888
off/scene18/L7__s20260819__0003.png,scene18,off,off,D2,8,8043,8043,152.6540069580078,152.58299255371094,155.6048,155.138,143.697,9.5447,0.0609,83.4556,155.138,0.0609
off/scene18/L7__s20260819__0003.png,scene18,off,off,E2,9,9792,9792,152.6540069580078,152.58299255371094,165.2691,164.91,153.024,9.6039,0.0371,73.7758,164.91,0.0371
off/scene18/L7__s20260819__0003.png,scene18,off,off,A3a,10,2476,2476,152.6540069580078,152.58299255371094,147.4349,146.11,138.6185,7.8011,0.0077,56.2586,146.11,0.0077
off/scene18/L7__s20260819__0003.png,scene18,off,off,B3a,11,2152,2152,152.6540069580078,152.58299255371094,149.3118,148.768,140.996,6.7509,0.0023,51.6027,148.768,0.0023
off/scene18/L7__s20260819__0003.png,scene18,off,off,C3a,12,2003,2003,152.6540069580078,152.58299255371094,148.2834,147.252,140.2244,6.6707,0.001,47.66,147.252,0.001
off/scene18/L7__s20260819__0003.png,scene18,off,off,D3a,13,2149,2149,152.6540069580078,152.58299255371094,152.8747,152.697,144.811,6.2534,0.0005,43.0173,152.697,0.0005
off/scene18/L7__s20260819__0003.png,scene18,off,off,E3a,14,2438,2438,152.6540069580078,152.58299255371094,161.894,161.6045,153.925,6.4717,0.0,41.1638,161.6045,0.0
off/scene18/L7__s20260819__0003.png,scene18,off,off,A3b,15,1407,1407,152.6540069580078,152.58299255371094,151.4792,151.209,145.839,4.4819,0.0,37.9491,151.209,0.0
off/scene18/L7__s20260819__0003.png,scene18,off,off,B3b,16,1220,1220,152.6540069580078,152.58299255371094,153.1152,152.91,147.953,4.2639,0.0,33.0183,152.91,0.0
off/scene18/L7__s20260819__0003.png,scene18,off,off,C3b,17,1133,1133,152.6540069580078,152.58299255371094,153.8615,153.839,147.953,4.7201,0.0,40.224,153.839,0.0
off/scene18/L7__s20260819__0003.png,scene18,off,off,D3b,18,1222,1222,152.6540069580078,152.58299255371094,156.5834,156.181,151.882,3.8991,0.0,32.0048,156.181,0.0
off/scene18/L7__s20260819__0003.png,scene18,off,off,E3b,19,1342,1342,152.6540069580078,152.58299255371094,165.4147,165.583,159.2027,4.8014,0.0,29.3855,165.583,0.0
off/scene18/L7__s20260819__0004.png,scene18,off,off,A1,0,0,0,155.79600524902344,155.322998046875,,,,,,,,
off/scene18/L7__s20260819__0004.png,scene18,off,off,B1,1,0,0,155.79600524902344,155.322998046875,,,,,,,,
off/scene18/L7__s20260819__0004.png,scene18,off,off,C1,2,0,0,155.79600524902344,155.322998046875,,,,,,,,
off/scene18/L7__s20260819__0004.png,scene18,off,off,D1,3,0,0,155.79600524902344,155.322998046875,,,,,,,,
off/scene18/L7__s20260819__0004.png,scene18,off,off,E1,4,0,0,155.79600524902344,155.322998046875,,,,,,,,
off/scene18/L7__s20260819__0004.png,scene18,off,off,A2,5,412,412,155.79600524902344,155.322998046875,159.0324,159.166,142.9601,11.8512,0.0485,108.7198,159.166,0.0485
off/scene18/L7__s20260819__0004.png,scene18,off,off,B2,6,1320,1320,155.79600524902344,155.322998046875,158.2108,159.052,142.4785,11.819,0.0553,111.1601,159.052,0.0553
off/scene18/L7__s20260819__0004.png,scene18,off,off,C2,7,1590,1590,155.79600524902344,155.322998046875,157.0199,157.166,141.9029,11.4094,0.0258,107.9676,157.166,0.0258
off/scene18/L7__s20260819__0004.png,scene18,off,off,D2,8,1392,1392,155.79600524902344,155.322998046875,157.025,157.867,143.6153,10.3414,0.0144,98.6982,157.867,0.0144
off/scene18/L7__s20260819__0004.png,scene18,off,off,E2,9,508,508,155.79600524902344,155.322998046875,155.2624,155.166,137.0328,12.9373,0.0098,121.447,155.166,0.0098
off/scene18/L7__s20260819__0004.png,scene18,off,off,A3a,10,5683,5683,155.79600524902344,155.322998046875,156.8714,156.867,143.8532,10.2278,0.0517,92.6431,156.867,0.0517
off/scene18/L7__s20260819__0004.png,scene18,off,off,B3a,11,4904,4904,155.79600524902344,155.322998046875,154.3998,154.095,140.953,10.2927,0.0404,91.9071,154.095,0.0404
off/scene18/L7__s20260819__0004.png,scene18,off,off,C3a,12,4544,4544,155.79600524902344,155.322998046875,153.7105,153.7745,141.138,9.7467,0.0412,85.2653,153.7745,0.0412
off/scene18/L7__s20260819__0004.png,scene18,off,off,D3a,13,4924,4924,155.79600524902344,155.322998046875,152.5508,152.209,139.2803,10.2219,0.0272,91.7486,152.209,0.0272
off/scene18/L7__s20260819__0004.png,scene18,off,off,E3a,14,5635,5635,155.79600524902344,155.322998046875,151.8928,151.725,137.5572,10.9398,0.0458,103.1785,151.725,0.0458
off/scene18/L7__s20260819__0004.png,scene18,off,off,A3b,15,3183,3183,155.79600524902344,155.322998046875,160.5058,160.867,152.867,6.2666,0.0013,49.2103,160.867,0.0013
off/scene18/L7__s20260819__0004.png,scene18,off,off,B3b,16,2777,2777,155.79600524902344,155.322998046875,158.205,158.166,149.2946,6.8377,0.0004,54.6306,158.166,0.0004
off/scene18/L7__s20260819__0004.png,scene18,off,off,C3b,17,2570,2570,155.79600524902344,155.322998046875,156.0888,155.981,148.796,5.9647,0.0,47.9315,155.981,0.0
off/scene18/L7__s20260819__0004.png,scene18,off,off,D3b,18,2750,2750,155.79600524902344,155.322998046875,155.7241,155.91,147.9029,6.4661,0.0011,54.0329,155.91,0.0011
off/scene18/L7__s20260819__0004.png,scene18,off,off,E3b,19,3146,3146,155.79600524902344,155.322998046875,155.5095,155.538,147.467,6.2752,0.0003,54.4235,155.538,0.0003
off/scene18/L7__s20260819__0005.png,scene18,off,off,A1,0,7881,7881,132.8820037841797,133.8820037841797,115.5745,107.602,98.901,18.3152,0.0987,67.8991,107.602,0.0987
off/scene18/L7__s20260819__0005.png,scene18,off,off,B1,1,7671,7671,132.8820037841797,133.8820037841797,116.698,110.2,99.602,16.0723,0.103,75.315,110.2,0.103
off/scene18/L7__s20260819__0005.png,scene18,off,off,C1,2,7656,7656,132.8820037841797,133.8820037841797,118.5096,114.1495,99.602,17.0058,0.1042,86.2253,114.1495,0.1042
off/scene18/L7__s20260819__0005.png,scene18,off,off,D1,3,8024,8024,132.8820037841797,133.8820037841797,118.8936,119.4055,98.015,17.516,0.1089,79.5236,119.4055,0.1089
off/scene18/L7__s20260819__0005.png,scene18,off,off,E1,4,8350,8350,132.8820037841797,133.8820037841797,119.6464,118.5905,100.2252,16.2133,0.1247,75.6977,118.5905,0.1247
off/scene18/L7__s20260819__0005.png,scene18,off,off,A2,5,5535,5535,132.8820037841797,133.8820037841797,139.2617,139.11,128.925,7.9196,0.095,66.8921,139.11,0.095
off/scene18/L7__s20260819__0005.png,scene18,off,off,B2,6,4699,4699,132.8820037841797,133.8820037841797,138.8923,139.181,127.512,8.7812,0.1175,75.4636,139.181,0.1175
off/scene18/L7__s20260819__0005.png,scene18,off,off,C2,7,4380,4380,132.8820037841797,133.8820037841797,140.1344,140.3305,129.669,8.3124,0.0913,76.3827,140.3305,0.0913
off/scene18/L7__s20260819__0005.png,scene18,off,off,D2,8,4704,4704,132.8820037841797,133.8820037841797,138.2533,138.11,128.555,8.1402,0.0986,73.9688,138.11,0.0986
off/scene18/L7__s20260819__0005.png,scene18,off,off,E2,9,5433,5433,132.8820037841797,133.8820037841797,137.4838,137.295,128.697,7.0761,0.0843,64.4854,137.295,0.0843
off/scene18/L7__s20260819__0005.png,scene18,off,off,A3a,10,1374,1374,132.8820037841797,133.8820037841797,141.3436,141.067,135.768,4.5117,0.0015,38.2478,141.067,0.0015
off/scene18/L7__s20260819__0005.png,scene18,off,off,B3a,11,1194,1194,132.8820037841797,133.8820037841797,140.7213,140.7325,135.0799,4.316,0.0025,36.8318,140.7325,0.0025
off/scene18/L7__s20260819__0005.png,scene18,off,off,C3a,12,1119,1119,132.8820037841797,133.8820037841797,136.8407,137.11,127.8454,6.4647,0.0009,39.8084,137.11,0.0009
off/scene18/L7__s20260819__0005.png,scene18,off,off,D3a,13,1197,1197,132.8820037841797,133.8820037841797,135.0843,134.925,127.441,5.7064,0.0008,38.5508,134.925,0.0008
off/scene18/L7__s20260819__0005.png,scene18,off,off,E3a,14,1349,1349,132.8820037841797,133.8820037841797,138.0203,137.925,132.0872,4.4778,0.0015,33.9236,137.925,0.0015
off/scene18/L7__s20260819__0005.png,scene18,off,off,A3b,15,762,762,132.8820037841797,133.8820037841797,137.4444,137.882,132.882,3.363,0.0,32.7848,137.882,0.0
off/scene18/L7__s20260819__0005.png,scene18,off,off,B3b,16,672,672,132.8820037841797,133.8820037841797,138.6163,138.882,133.882,3.4418,0.0,29.7114,138.882,0.0
off/scene18/L7__s20260819__0005.png,scene18,off,off,C3b,17,621,621,132.8820037841797,133.8820037841797,139.6118,138.996,133.697,5.239,0.0709,58.1451,138.996,0.0709
off/scene18/L7__s20260819__0005.png,scene18,off,off,D3b,18,667,667,132.8820037841797,133.8820037841797,137.0719,137.583,132.512,3.394,0.0045,43.3544,137.583,0.0045
off/scene18/L7__s20260819__0005.png,scene18,off,off,E3b,19,773,773,132.8820037841797,133.8820037841797,139.2402,139.512,133.811,4.1122,0.0,34.3219,139.512,0.0
off/scene18/L7__s20260819__0006.png,scene18,off,off,A1,0,15114,15114,181.04299926757812,180.9290008544922,180.365,184.744,153.157,20.7747,0.0709,151.2804,184.744,0.0709
off/scene18/L7__s20260819__0006.png,scene18,off,off,B1,1,13605,13605,181.04299926757812,180.9290008544922,180.5457,183.043,161.0602,16.3578,0.07,135.0277,183.043,0.07
off/scene18/L7__s20260819__0006.png,scene18,off,off,C1,2,13284,13284,181.04299926757812,180.9290008544922,179.5247,180.858,165.2794,12.0593,0.0512,106.0479,180.858,0.0512
off/scene18/L7__s20260819__0006.png,scene18,off,off,D1,3,14060,14060,181.04299926757812,180.9290008544922,180.2141,181.815,163.9677,13.2874,0.0667,114.2238,181.815,0.0667
off/scene18/L7__s20260819__0006.png,scene18,off,off,E1,4,16221,16221,181.04299926757812,180.9290008544922,183.0894,184.815,164.559,15.3062,0.0932,126.7784,184.815,0.0932
off/scene18/L7__s20260819__0006.png,scene18,off,off,A2,5,3255,3255,181.04299926757812,180.9290008544922,175.6299,175.929,170.043,6.8172,0.0289,50.5483,175.929,0.0289
off/scene18/L7__s20260819__0006.png,scene18,off,off,B2,6,2611,2611,181.04299926757812,180.9290008544922,175.961,177.043,169.744,8.8719,0.005,58.4713,177.043,0.005
off/scene18/L7__s20260819__0006.png,scene18,off,off,C2,7,2432,2432,181.04299926757812,180.9290008544922,177.6365,178.043,171.929,6.4608,0.0148,44.3828,178.043,0.0148
off/scene18/L7__s20260819__0006.png,scene18,off,off,D2,8,2606,2606,181.04299926757812,180.9290008544922,178.2642,178.929,172.929,6.0515,0.0119,52.2094,178.929,0.0119
off/scene18/L7__s20260819__0006.png,scene18,off,off,E2,9,3262,3262,181.04299926757812,180.9290008544922,182.1143,182.929,176.929,6.0015,0.0153,49.7811,182.929,0.0153
off/scene18/L7__s20260819__0006.png,scene18,off,off,A3a,10,843,843,181.04299926757812,180.9290008544922,140.8461,149.858,103.787,32.789,0.2669,248.1669,149.858,0.2669
off/scene18/L7__s20260819__0006.png,scene18,off,off,B3a,11,675,675,181.04299926757812,180.9290008544922,134.3615,114.787,107.673,29.6842,0.2889,245.1796,114.787,0.2889
off/scene18/L7__s20260819__0006.png,scene18,off,off,C3a,12,620,620,181.04299926757812,180.9290008544922,133.7963,116.673,108.972,28.0686,0.2855,235.4327,116.673,0.2855
off/scene18/L7__s20260819__0006.png,scene18,off,off,D3a,13,679,679,181.04299926757812,180.9290008544922,145.2516,126.901,119.086,26.3949,0.2739,214.6145,126.901,0.2739
off/scene18/L7__s20260819__0006.png,scene18,off,off,E3a,14,833,833,181.04299926757812,180.9290008544922,163.4065,177.929,130.972,23.0449,0.2257,178.4185,177.929,0.2257
off/scene18/L7__s20260819__0006.png,scene18,off,off,A3b,15,471,471,181.04299926757812,180.9290008544922,109.6045,109.559,105.787,3.2819,0.0,30.0849,109.559,0.0
off/scene18/L7__s20260819__0006.png,scene18,off,off,B3b,16,375,375,181.04299926757812,180.9290008544922,115.1109,115.086,109.901,4.0483,0.0,33.6544,115.086,0.0
off/scene18/L7__s20260819__0006.png,scene18,off,off,C3b,17,352,352,181.04299926757812,180.9290008544922,116.7809,116.73,112.972,2.9758,0.0,33.0373,116.73,0.0
off/scene18/L7__s20260819__0006.png,scene18,off,off,D3b,18,376,376,181.04299926757812,180.9290008544922,119.8125,119.972,115.858,2.9645,0.0,26.5008,119.972,0.0
off/scene18/L7__s20260819__0006.png,scene18,off,off,E3b,19,478,478,181.04299926757812,180.9290008544922,133.6114,133.271,126.972,5.1484,0.0,18.7418,133.271,0.0
off/scene18/L7__s20260819__0007.png,scene18,off,off,A1,0,11654,11654,176.74400329589844,175.9290008544922,175.7835,176.744,161.858,12.7485,0.0615,95.5195,176.744,0.0615
off/scene18/L7__s20260819__0007.png,scene18,off,off,B1,1,10477,10477,176.74400329589844,175.9290008544922,177.0885,178.815,164.9676,14.7589,0.0242,96.4073,178.815,0.0242
off/scene18/L7__s20260819__0007.png,scene18,off,off,C1,2,10006,10006,176.74400329589844,175.9290008544922,179.7658,183.043,166.858,16.521,0.0301,105.3897,183.043,0.0301
off/scene18/L7__s20260819__0007.png,scene18,off,off,D1,3,10185,10185,176.74400329589844,175.9290008544922,179.5295,181.043,167.63,11.0493,0.0367,84.1037,181.043,0.0367
off/scene18/L7__s20260819__0007.png,scene18,off,off,E1,4,10962,10962,176.74400329589844,175.9290008544922,174.8415,177.285,157.7483,17.7141,0.0425,120.4317,177.285,0.0425
off/scene18/L7__s20260819__0007.png,scene18,off,off,A2,5,5871,5871,176.74400329589844,175.9290008544922,176.1176,176.744,168.858,8.1884,0.0608,58.3439,176.744,0.0608
off/scene18/L7__s20260819__0007.png,scene18,off,off,B2,6,4703,4703,176.74400329589844,175.9290008544922,174.2725,174.744,167.858,8.3265,0.0666,59.5268,174.744,0.0666
off/scene18/L7__s20260819__0007.png,scene18,off,off,C2,7,4407,4407,176.74400329589844,175.9290008544922,175.9433,177.043,170.043,10.1838,0.0093,48.9347,177.043,0.0093
off/scene18/L7__s20260819__0007.png,scene18,off,off,D2,8,4731,4731,176.74400329589844,175.9290008544922,175.0065,175.972,167.744,10.6597,0.0175,70.8915,175.972,0.0175
off/scene18/L7__s20260819__0007.png,scene18,off,off,E2,9,5873,5873,176.74400329589844,175.9290008544922,174.151,175.043,166.929,7.2162,0.0545,58.6491,175.043,0.0545
off/scene18/L7__s20260819__0007.png,scene18,off,off,A3a,10,1582,1582,176.74400329589844,175.9290008544922,171.679,171.63,166.9404,4.1328,0.0006,33.1114,171.63,0.0006
off/scene18/L7__s20260819__0007.png,scene18,off,off,B3a,11,1278,1278,176.74400329589844,175.9290008544922,163.5895,172.043,114.416,23.0604,0.2089,233.2715,172.043,0.2089
off/scene18/L7__s20260819__0007.png,scene18,off,off,C3a,12,1159,1159,176.74400329589844,175.9290008544922,170.737,171.043,166.0288,6.2291,0.0104,46.4794,171.043,0.0104
off/scene18/L7__s20260819__0007.png,scene18,off,off,D3a,13,1246,1246,176.74400329589844,175.9290008544922,170.6529,170.929,166.1925,6.0389,0.0008,40.0387,170.929,0.0008
off/scene18/L7__s20260819__0007.png,scene18,off,off,E3a,14,1555,1555,176.74400329589844,175.9290008544922,173.4345,173.228,169.157,4.2021,0.0006,34.1414,173.228,0.0006
off/scene18/L7__s20260819__0007.png,scene18,off,off,A3b,15,843,843,176.74400329589844,175.9290008544922,173.237,173.744,166.744,4.4473,0.0403,41.2484,173.744,0.0403
off/scene18/L7__s20260819__0007.png,scene18,off,off,B3b,16,713,713,176.74400329589844,175.9290008544922,167.1195,170.043,157.1798,10.6309,0.2174,135.5607,170.043,0.2174
off/scene18/L7__s20260819__0007.png,scene18,off,off,C3b,17,653,653,176.74400329589844,175.9290008544922,163.1206,169.043,133.858,15.0185,0.2466,146.173,169.043,0.2466
off/scene18/L7__s20260819__0007.png,scene18,off,off,D3b,18,700,700,176.74400329589844,175.9290008544922,164.1437,169.858,134.4873,14.8742,0.24,147.1364,169.858,0.24
off/scene18/L7__s20260819__0007.png,scene18,off,off,E3b,19,883,883,176.74400329589844,175.9290008544922,169.9437,171.157,166.744,8.0634,0.1586,121.2622,171.157,0.1586
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,A1,0,0,0,184.11399841308594,182.5959930419922,,,,,,,,
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,B1,1,0,0,184.11399841308594,182.5959930419922,,,,,,,,
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,C1,2,0,0,184.11399841308594,182.5959930419922,,,,,,,,
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,D1,3,0,0,184.11399841308594,182.5959930419922,,,,,,,,
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,E1,4,0,0,184.11399841308594,182.5959930419922,,,,,,,,
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,A2,5,5178,5178,184.11399841308594,182.5959930419922,182.597,182.929,174.744,9.0375,0.0641,62.3419,182.929,0.0641
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,B2,6,5312,5312,184.11399841308594,182.5959930419922,184.4216,185.63,177.5242,8.9501,0.0412,56.6527,185.63,0.0412
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,C2,7,5297,5297,184.11399841308594,182.5959930419922,183.1316,183.929,175.929,9.0401,0.0315,52.1609,183.929,0.0315
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,D2,8,5290,5290,184.11399841308594,182.5959930419922,184.2415,185.815,175.2919,9.8255,0.0701,70.019,185.815,0.0701
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,E2,9,5140,5140,184.11399841308594,182.5959930419922,186.2236,187.0,177.929,9.364,0.0938,69.9541,187.0,0.0938
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,A3a,10,5217,5217,184.11399841308594,182.5959930419922,168.7274,182.043,105.787,30.3875,0.1658,89.6677,182.043,0.1658
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,B3a,11,4196,4196,184.11399841308594,182.5959930419922,180.9861,182.929,175.815,12.3653,0.0491,52.2436,182.929,0.0491
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,C3a,12,3925,3925,184.11399841308594,182.5959930419922,183.4726,184.228,177.815,7.7976,0.002,58.1956,184.228,0.002
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,D3a,13,4196,4196,184.11399841308594,182.5959930419922,184.9642,185.815,179.744,7.2204,0.0119,46.9167,185.815,0.0119
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,E3a,14,5214,5214,184.11399841308594,182.5959930419922,186.2468,186.929,179.5502,6.3007,0.0923,48.6328,186.929,0.0923
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,A3b,15,2971,2971,184.11399841308594,182.5959930419922,175.3413,180.815,156.753,18.1378,0.2168,173.1924,180.815,0.2168
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,B3b,16,2421,2421,184.11399841308594,182.5959930419922,174.6173,181.63,152.157,19.5031,0.2701,192.3634,181.63,0.2701
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,C3b,17,2221,2221,184.11399841308594,182.5959930419922,174.6409,181.228,154.157,19.8629,0.2616,192.491,181.228,0.2616
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,D3b,18,2415,2415,184.11399841308594,182.5959930419922,175.9093,182.815,147.6286,18.6176,0.2493,178.5776,182.815,0.2493
off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,off,E3b,19,2954,2954,184.11399841308594,182.5959930419922,179.6856,184.938,161.0715,15.689,0.2299,150.8493,184.938,0.2299
off/scene18/L7__s20260820__0001.png::boost_e,scene18,off,off,A1,0,0,0,183.6300048828125,181.11399841308594,,,,,,,,
off/scene18/L7__s20260820__0001.png::boost_e,scene18,off,off,B1,1,0,0,183.6300048828125,181.11399841308594,,,,,,,,
off/scene18/L7__s20260820__0001.png::boost_e,scene18,off,off,C1,2,0,0,183.6300048828125,181.11399841308594,,,,,,,,
off/scene18/L7__s20260820__0001.png::boost_e,scene18,off,off,D1,3,0,0,183.6300048828125,181.11399841308594,,,,,,,,
off/scene18/L7__s20260820__0001.png::boost_e,scene18,off,off,E1,4,0,0,183.6300048828125,181.11399841308594,,,,,,,,
off/scene18/L7__s20260820__0001.png::boost_e,scene18,off,off,A2,5,7849,7849,183.6300048828125,181.11399841308594,182.7655,183.815,174.114,9.508,0.111,71.0184,183.815,0.111
